id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620130489,Abigail,Berard,Abigail.Berard@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG1131, PHYS2351, GEOL1102","GEOL2201, ELET2415",
620130490,Tabina,Tetsall,Tabina.Tetsall@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","PHYS2386, MATH2421","MICR1011, COMP2802",
620130491,Angeli,Kesten,Angeli.Kesten@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2401, PHYS1412, GEOL2202","GEOG1132, ELET1405, MATH2411, MATH2403","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130492,Vanny,Sagar,Vanny.Sagar@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2421, CHEM1901, GEOG2233","PHYS2296, MICR1010, PHYS1422","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130493,Horton,Palffy,Horton.Palffy@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3405, PHYS2351, MATH2421, COMP3652","PHYS2296, GEOL2201, GEOG2232",
620130494,Ilaire,Oury,Ilaire.Oury@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",GEOL1102,"MICR1011, PHYS1421","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130495,Auroora,Bullier,Auroora.Bullier@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, GEOL1102",GEOL1104,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130496,Arlen,Gibbens,Arlen.Gibbens@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","PHYS2386, CHEM1901","MICR1010, CHEM2111",
620130497,Vincents,Adanez,Vincents.Adanez@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","PHYS2386, GEOG3331, CHEM2402, GEOG2131","MATH3424, BIOC3011, COMP3192",
620130498,Lurette,Chmiel,Lurette.Chmiel@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",ELET2430,"BIOC1020, PHYS1421, MICR1011, MATH1152","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130499,Noelyn,Eschelle,Noelyn.Eschelle@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",CHEM2010,"COMP3192, PHYS3351, GEOG3333, MATH2411",
620130500,Barbara-anne,Rayne,Barbara-anne.Rayne@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, GEOG1231","PHYS1422, GEOG1232","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130501,Andie,Ambrogiotti,Andie.Ambrogiotti@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3155, GEOG2331, CHEM3110",PHYS3300,COMP3901
620130502,Rayshell,Carpe,Rayshell.Carpe@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, MICR1011, GEOG1231","ELET1405, GEOG1132, ELET1400",
620130503,Angelika,Pudge,Angelika.Pudge@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1011, MICR1010, CHEM1901",GEOG1232,
620130504,Rafael,Gorch,Rafael.Gorch@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2351, PHYS2386, ELET3211, COMP3191",ELET2420,COMP3901
620130505,Sayre,Bauldrey,Sayre.Bauldrey@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, CHEM2010, CHEM3110, MATH2404","ELET2210, MATH2407, PHYS3341, MATH3403",COMP3901
620130506,Isidora,Novotni,Isidora.Novotni@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1020, CHEM1901, MICR1011",PHYS1421,
620130507,Burnaby,Wildt,Burnaby.Wildt@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3211, BIOC3013, PHYS2300, PHYS2386","GEOG2131, PHYS3351, PHYS2296",COMP3901
620130508,Culver,Cheine,Culver.Cheine@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",ELET3211,MATH3402,COMP3901
620130509,Mickie,Clewlowe,Mickie.Clewlowe@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2131, ELET2430",CHEM3010,
620130510,Catrina,Umpleby,Catrina.Umpleby@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOL1102, BIOC1021, CHEM1901","GEOL2203, ELET2415","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130511,Frankie,Mournian,Frankie.Mournian@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, MATH1142, BIOC1020",GEOL1104,
620130512,Germaine,Creevy,Germaine.Creevy@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOG2131,"BIOL2312, MATH2411, GEOG3132",
620130513,Gaile,MacNally,Gaile.MacNally@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2011, ELET2430, COMP3801, PHYS2386","MATH2411, BIOC3014, COMP2802, BIOL2312",
620130514,Kaye,Walshaw,Kaye.Walshaw@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1142, PHYS1411",MATH1152,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130515,Fritz,Vatini,Fritz.Vatini@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET2430, GEOG2131, COMP3912, PHYS2300","COMP2802, COMP3162, MICR2211, GEOG3132","SWEN3101,SWEN3145,SWEN3920"
620130516,Vitoria,Tullett,Vitoria.Tullett@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM3110,GEOG3132,
620130517,Euell,Newman,Euell.Newman@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, GEOL1102, MICR1011","ELET1405, MATH1151, BIOC1020",
620130518,Dolly,Aloshikin,Dolly.Aloshikin@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","BIOC3013, CHEM3110","COMP3162, PHYS2561, CHEM2111",
620130519,Mandie,Shadbolt,Mandie.Shadbolt@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",MATH1142,"PHYS1422, MATH1152",
620130520,Chilton,Tilberry,Chilton.Tilberry@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1011, GEOL1102, GEOG1131","MICR1010, MATH1151","COMP1210,COMP1126,COMP1127,COMP1161"
620130521,Lee,Teenan,Lee.Teenan@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOG2131,ELET2420,
620130522,Belva,Morit,Belva.Morit@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",CHEM2010,"MATH2407, MATH1151","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130523,Ericha,Alyonov,Ericha.Alyonov@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",MATH2401,COMP3410,COMP3901
620130524,Theresina,Proudlove,Theresina.Proudlove@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2211, GEOG3331, PHYS2386, GEOG2131","COMP3410, PHYS2561, GEOG2131",COMP3901
620130525,Guido,Ucceli,Guido.Ucceli@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","ELET2405, CHEM2211, CHEM2010","MICR1011, ELET2415",
620130526,Raynard,Garr,Raynard.Garr@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2405, PHYS2386, BIOC1020, ELET2430","MICR1010, ELET2415, BIOC1021, ELET2420",
620130527,Currey,Pepall,Currey.Pepall@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET3430, CHEM2011",CHEM2311,"SWEN3101,SWEN3145,SWEN3920"
620130528,Norah,Mulvenna,Norah.Mulvenna@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2331, PHYS2386, MATH2401",BIOC3014,
620130529,Lester,Ansley,Lester.Ansley@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2210, MATH2404, CHEM3110, GEOG3131","GEOG2232, COMP3192",
620130530,Ilsa,Down,Ilsa.Down@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3131, GEOG2231, PHYS2351",COMP3410,COMP3901
620130531,Wylma,Marlin,Wylma.Marlin@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, GEOL1102, GEOG1231","MICR1010, MATH1151",
620130532,Bea,McGifford,Bea.McGifford@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2421, MATH2404, GEOG1131, BIOC1021","GEOL1103, CHEM2111","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130533,Ossie,Girvan,Ossie.Girvan@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH2401, CHEM2010, CHEM2211, PHYS2351","GEOG2131, PHYS2561",COMP3901
620130534,Floria,O'Sheeryne,Floria.O'Sheeryne@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, ELET2430","COMP2802, ELET2415, MATH2411, MICR2211",COMP3901
620130535,Erskine,Adolphine,Erskine.Adolphine@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2231, MICR1011, PHYS2386, GEOG1231",ELET2420,
620130536,Kai,Bastide,Kai.Bastide@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, PHYS1411, GEOL1102","GEOG1232, GEOL1103, GEOL1104",
620130537,Shantee,Cowoppe,Shantee.Cowoppe@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",PHYS2386,CHEM3010,
620130538,Bay,James,Bay.James@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM2011, GEOL1102, GEOG2231",GEOG2232,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130539,Hi,Fouracre,Hi.Fouracre@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1020,"GEOG1232, PHYS1422",
620130540,Fleurette,Kristiansen,Fleurette.Kristiansen@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG2131, BIOC1021, CHEM2010","PHYS2561, PHYS1422","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130541,Doll,Gristwood,Doll.Gristwood@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3131, COMP3801",COMP3410,
620130542,Martino,Hovy,Martino.Hovy@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","ELET2405, GEOL1101, PHYS2300","PHYS2296, GEOL1104",
620130543,Sax,Lisciandri,Sax.Lisciandri@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2210, CHEM2011, COMP3652, MATH3155","ELET2410, MATH2403, BIOC3011, GEOL2203",
620130544,Katerina,Biford,Katerina.Biford@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3801, MATH3401, MATH3155, COMP3191",GEOL2201,COMP3901
620130545,Janean,Roostan,Janean.Roostan@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1412, GEOL1101","PHYS1422, CHEM1902",
620130546,Torrance,Burdoun,Torrance.Burdoun@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET2430, PHYS2300, COMP3802, PHYS2386","PHYS3300, COMP3410",
620130547,Jarib,Giorio,Jarib.Giorio@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET2430,"MATH3404, CHEM2111, ELET2410, CHEM2311",COMP3901
620130548,Thorin,Betton,Thorin.Betton@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3912, GEOG2331, MATH2401, COMP3652",BIOC3014,COMP3901
620130549,Norbie,Benford,Norbie.Benford@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1131, GEOL1102, MICR1010","GEOL1103, BIOC1021, GEOL1104",
620130550,Sherry,McCrackan,Sherry.McCrackan@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1021, GEOL1101","PHYS1422, MATH1152, GEOG1132","COMP1210,COMP1126,COMP1127,COMP1161"
620130551,Arielle,Peskin,Arielle.Peskin@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, GEOG1131",MICR1010,
620130552,Norbert,Fieldsend,Norbert.Fieldsend@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","BIOC2014, GEOG2131, MATH3155",GEOG2131,
620130553,Taite,Argont,Taite.Argont@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM3110, BIOC2014",PHYS2561,"SWEN3101,SWEN3145,SWEN3920"
620130554,Amara,Willan,Amara.Willan@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MICR1010,"MATH1152, MATH1151, ELET1400",
620130555,Salaidh,Gaish,Salaidh.Gaish@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",BIOC1021,"GEOL2201, BIOC1021, BIOC1020",
620130556,Hedi,Schiefersten,Hedi.Schiefersten@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG3131, COMP3911","ELET2415, COMP3410","SWEN3101,SWEN3145,SWEN3920"
620130557,Silvan,Carlson,Silvan.Carlson@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","PHYS1411, GEOG1131, ELET2405, CHEM2010","CHEM2110, CHEM1902, GEOG2232",
620130558,Wilona,Matthews,Wilona.Matthews@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, MATH1141","GEOG1232, MICR1010",
620130559,Cathi,Stockton,Cathi.Stockton@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1411,"GEOG1132, ELET1405, PHYS1421","COMP1210,COMP1126,COMP1127,COMP1161"
620130560,Bren,Bestman,Bren.Bestman@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2401, CHEM1901, GEOG2233","MICR1011, GEOL1104, GEOG1232, CHEM2110","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130561,Ynes,Colly,Ynes.Colly@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, BIOC1020","MATH1151, GEOL1103",
620130562,Keelby,Heberden,Keelby.Heberden@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3652, GEOG2131","ELET2420, COMP3162, ELET2210",COMP3901
620130563,Alena,Filippazzo,Alena.Filippazzo@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2131, ELET2430, MATH3405","ELET2420, GEOG2332, COMP3410, COMP3702",COMP3901
620130564,Kipp,Durrell,Kipp.Durrell@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG2231, GEOL1101, GEOG1131","BIOC1020, MICR1010","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130565,Sukey,Baumann,Sukey.Baumann@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOG1231,MICR1010,
620130566,Mona,Gossage,Mona.Gossage@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2131, CHEM2402, GEOG3331, ELET3430","ELET2210, CHEM3010","SWEN3101,SWEN3145,SWEN3920"
620130567,Zach,Hasell,Zach.Hasell@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3405, GEOL2202, MATH2404, GEOG3131","COMP3702, PHYS3341, BIOC3011",
620130568,Josi,Lewson,Josi.Lewson@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3211, CHEM3110, MATH2401","BIOC3014, COMP3192, PHYS2296",
620130569,Cybil,Reimer,Cybil.Reimer@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2233, BIOC2014",CHEM2311,
620130570,Paige,McReynolds,Paige.McReynolds@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",MATH1142,BIOC1020,
620130571,Deane,MacMeekan,Deane.MacMeekan@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOL1102, CHEM1901, MATH2401","ELET2410, MATH1151, CHEM2110",
620130572,Orin,Armin,Orin.Armin@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, MICR1010","ELET1405, MATH1151, GEOL1103","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130573,Terrel,Billett,Terrel.Billett@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3405, CHEM2211, CHEM3110, MATH2421","COMP3410, CHEM3010",
620130574,Ann-marie,Player,Ann-marie.Player@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM1901, GEOG2331",COMP2802,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130575,Pegeen,Pinchen,Pegeen.Pinchen@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2405, CHEM2011","COMP3162, BIOL2312",
620130576,Jecho,Everson,Jecho.Everson@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1021, MATH1142",GEOL1103,"COMP1210,COMP1126,COMP1127,COMP1161"
620130577,Stephi,Devers,Stephi.Devers@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2231, ELET3430","MATH3403, GEOG3132",COMP3901
620130578,Hadlee,Siddell,Hadlee.Siddell@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, CHEM1901, PHYS1412","BIOC1020, ELET1405, MATH1152","COMP1210,COMP1126,COMP1127,COMP1161"
620130579,Hewitt,Rumble,Hewitt.Rumble@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",COMP3802,"MATH3403, ELET2210, CHEM2111, COMP2802",
620130580,Rhea,Lilburne,Rhea.Lilburne@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1412, GEOL1101","GEOL1103, MICR1011, ELET1405",
620130581,Susy,Probey,Susy.Probey@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3191,"PHYS3341, ELET2415, BIOC3011, CHEM3011",
620130582,Yolanda,Marris,Yolanda.Marris@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, MATH1141, GEOG1231","GEOG1132, PHYS1422, MICR1011",
620130583,Christos,McCready,Christos.McCready@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",GEOG2331,"GEOG2131, COMP3702, MATH3402, ELET2210",COMP3901
620130584,Alaine,Ovitz,Alaine.Ovitz@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, PHYS1412",MICR1011,"COMP1210,COMP1126,COMP1127,COMP1161"
620130585,Che,Clipsham,Che.Clipsham@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, BIOC1021",GEOL1103,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130586,Trever,Zipsell,Trever.Zipsell@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1102, MICR1011, BIOC1020","MATH1152, GEOG1232, MICR1010",
620130587,Tamarra,Dupoy,Tamarra.Dupoy@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",BIOC2014,"PHYS3341, PHYS3300, GEOG2131, COMP3192",
620130588,Myranda,Heaselgrave,Myranda.Heaselgrave@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",ELET3211,"GEOG2131, GEOL2203, MICR2211, MATH2411",COMP3901
620130589,Windy,Kirman,Windy.Kirman@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",GEOG2331,CHEM1902,
620130590,Julita,Kinsman,Julita.Kinsman@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2211, PHYS2386, PHYS2351",MATH3404,COMP3901
620130591,Osborne,Ensten,Osborne.Ensten@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET2430, MATH2421, MATH3405, CHEM2011","PHYS2200, ELET2210, CHEM2311, COMP3702",
620130592,Robena,Tinsey,Robena.Tinsey@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, PHYS1411, MICR1011","GEOL1103, GEOG1132, ELET1405","COMP1210,COMP1126,COMP1127,COMP1161"
620130593,Carrissa,Bottlestone,Carrissa.Bottlestone@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",BIOC3013,"GEOG3132, CHEM2110",
620130594,Clerissa,Aindriu,Clerissa.Aindriu@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM2310, MATH1141, ELET2430, CHEM1901","ELET2410, MATH2411, ELET1400, CHEM2110","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130595,Allie,Sollett,Allie.Sollett@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3912, CHEM3110, CHEM2010, ELET3405","ELET2420, CHEM2311, PHYS3565",COMP3901
