id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620132490,Doria,Worg,Doria.Worg@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3211, PHYS2351",PHYS3300,COMP3901
620132491,Leslie,Hitscher,Leslie.Hitscher@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM2310, GEOG2231, ELET2430, PHYS2386","PHYS2296, BIOC1020",
620132492,Kendell,Bog,Kendell.Bog@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MATH1141,"MATH1151, CHEM1902, ELET1405",
620132493,Martyn,Stubbs,Martyn.Stubbs@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2331, MATH2421, CHEM2010","MICR2211, COMP2802",
620132494,Consalve,Pendock,Consalve.Pendock@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3652, COMP3801","BIOL2312, GEOG3333, MATH3424",COMP3901
620132495,Corette,Ciobotaro,Corette.Ciobotaro@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOL2202,"MATH2411, GEOL2201, BIOC1020","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132496,Kristoforo,Gateland,Kristoforo.Gateland@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2210, CHEM2402",CHEM2311,
620132497,Darbie,Waterhouse,Darbie.Waterhouse@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",MATH3405,ELET2210,COMP3901
620132498,Iormina,Balcon,Iormina.Balcon@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH2421, ELET3405, PHYS2351",PHYS3341,
620132499,Flin,Harrowell,Flin.Harrowell@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2401, BIOC3013","MATH2403, MICR2211, ELET2410",COMP3901
620132500,Justin,Petheridge,Justin.Petheridge@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","PHYS2386, ELET3405",CHEM3010,"SWEN3101,SWEN3145,SWEN3920"
620132501,Robinet,Bellis,Robinet.Bellis@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1142, PHYS1411, BIOC1021","GEOG1132, BIOC1020","COMP1210,COMP1126,COMP1127,COMP1161"
620132502,Yetty,Jorgesen,Yetty.Jorgesen@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3211, CHEM2211, MATH3401",CHEM2311,
620132503,Winny,Amthor,Winny.Amthor@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3801,"PHYS3341, MATH2403, PHYS2561",COMP3901
620132504,Erie,Warbys,Erie.Warbys@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","COMP3191, COMP3652, GEOL2202","GEOG3132, GEOL2203","SWEN3101,SWEN3145,SWEN3920"
620132505,Andonis,Shireff,Andonis.Shireff@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOL2202, ELET2405, GEOG3331",GEOG2232,"SWEN3101,SWEN3145,SWEN3920"
620132506,Darell,Gubbins,Darell.Gubbins@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2331, PHYS2351","MATH3403, MATH2407, GEOG3333, PHYS3565",
620132507,Prentiss,Barribal,Prentiss.Barribal@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MATH2401, CHEM2310, GEOG2131, MATH1141",GEOG2332,
620132508,Sig,Mattingley,Sig.Mattingley@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG1131, MATH2404","GEOL2201, GEOG2131, ELET2410","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132509,Berkie,Paoloni,Berkie.Paoloni@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3911, GEOG2231, ELET2430","MATH3404, GEOL2203, COMP3162",
620132510,Janean,McFadyen,Janean.McFadyen@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2402, PHYS2300",PHYS3565,COMP3901
620132511,Perkin,Beebe,Perkin.Beebe@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM2310,"ELET2415, MATH2411, COMP2802","SWEN3101,SWEN3145,SWEN3920"
620132512,Suzann,Petri,Suzann.Petri@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC2014, MATH1141","BIOC1020, BIOC1021, MICR1010","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132513,Carlyn,Logg,Carlyn.Logg@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MATH2401, CHEM2310, MICR1010, CHEM2210","GEOL1103, GEOG1232","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132514,Reade,Plumridege,Reade.Plumridege@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOL1101,"GEOL1103, ELET2410, MICR1010, COMP2802",
620132515,Orville,De Carolis,Orville.De Carolis@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, PHYS2386","ELET2210, MATH3402, PHYS3565, CHEM3011",
620132516,Allie,Gutcher,Allie.Gutcher@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2211, GEOG2131, GEOG1131","MATH2411, MICR2211",
620132517,Keefe,Dust,Keefe.Dust@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG1231, BIOC1020, PHYS2386, MATH1142","GEOL2203, GEOL1104",
620132518,Berny,Luetkemeyers,Berny.Luetkemeyers@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2210, GEOG2233, GEOG2131",ELET2415,"SWEN3101,SWEN3145,SWEN3920"
620132519,Jessie,Covill,Jessie.Covill@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MICR1010, MATH1141, GEOG1131",MATH2403,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132520,Damara,Drennan,Damara.Drennan@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM3110,"GEOG3132, GEOL2203, BIOC3011","SWEN3101,SWEN3145,SWEN3920"
620132521,Amandi,Vowels,Amandi.Vowels@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2331, MATH3401","MATH3403, CHEM3010","SWEN3101,SWEN3145,SWEN3920"
620132522,Sigfrid,Pafford,Sigfrid.Pafford@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOL2202,"COMP2802, PHYS2561",
620132523,Cchaddie,Attril,Cchaddie.Attril@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",PHYS2386,"CHEM3011, COMP3192",
620132524,Lemmie,Raoult,Lemmie.Raoult@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2131, ELET3211, GEOL3002, COMP3911","PHYS3341, COMP2802, CHEM2110, PHYS3300",COMP3901
620132525,Florina,Fellini,Florina.Fellini@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3652,"ELET2210, CHEM2110",COMP3901
620132526,Adeline,Cammell,Adeline.Cammell@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH2404, ELET2405","CHEM3010, COMP3410",
620132527,Barn,Norcott,Barn.Norcott@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOG2131,COMP2802,COMP3901
620132528,Aguste,Wyness,Aguste.Wyness@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2211, BIOC1021, PHYS2351",PHYS1421,
620132529,Lucina,Hyland,Lucina.Hyland@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1142, PHYS1411",MICR1011,
620132530,Elsi,Cristofor,Elsi.Cristofor@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, GEOL1102, PHYS1411","GEOG1232, MICR1010",
620132531,Christen,Francesc,Christen.Francesc@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1412, BIOC1021, MATH1142","MICR1010, GEOL1104",
620132532,Felix,Zum Felde,Felix.Zum Felde@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","PHYS2351, GEOG2233, ELET3405, BIOC2014",CHEM2311,
620132533,Adler,Colbridge,Adler.Colbridge@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, PHYS1411, GEOL1102",MICR1010,
620132534,Laurens,Bruyet,Laurens.Bruyet@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1021, PHYS1412, MATH1141",BIOC1020,
620132535,Dennet,Brockton,Dennet.Brockton@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOL1102,GEOG1132,"COMP1210,COMP1126,COMP1127,COMP1161"
620132536,Demott,McIlwaine,Demott.McIlwaine@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, MICR1011, GEOG1231","GEOL1103, BIOC1021","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132537,Lyn,Cotherill,Lyn.Cotherill@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM3110, ELET2430","GEOL2203, MATH3402",COMP3901
620132538,Lazarus,MacNish,Lazarus.MacNish@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, BIOC1020","MATH1151, MICR1011",
620132539,Alano,Maccaig,Alano.Maccaig@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1412,GEOG1132,"COMP1210,COMP1126,COMP1127,COMP1161"
620132540,Stephani,Sleeford,Stephani.Sleeford@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOL1102, BIOC1020, PHYS2351","GEOL2203, PHYS2296","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132541,Petrina,Lambis,Petrina.Lambis@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, CHEM1901","GEOL1104, PHYS1421",
620132542,Arnie,Blannin,Arnie.Blannin@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM3110, MATH2404, ELET2430",BIOL2312,
620132543,Freda,Rude,Freda.Rude@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3802, MATH2421, ELET2405, CHEM2011",PHYS3565,
620132544,Timothy,Welchman,Timothy.Welchman@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2231, GEOG2331","MATH3404, PHYS3300",
620132545,Viviyan,Allibon,Viviyan.Allibon@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","PHYS2386, CHEM3110","CHEM2111, CHEM2110, MATH2411, GEOG2232",
620132546,Cornell,Shortland,Cornell.Shortland@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3191, PHYS2386, CHEM2010, CHEM2310","GEOG3132, PHYS2200",
620132547,Kevon,Straughan,Kevon.Straughan@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3191, MATH2404, GEOG2231, GEOG2331",PHYS2296,
620132548,Lindsey,Payfoot,Lindsey.Payfoot@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, BIOC1021","PHYS1421, BIOC1020",
620132549,Selestina,Guise,Selestina.Guise@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3912,"BIOC3014, CHEM3010, MATH2407",COMP3901
620132550,Reiko,Pittoli,Reiko.Pittoli@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",PHYS2386,"GEOG1132, PHYS2561","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132551,Anton,Cervantes,Anton.Cervantes@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","CHEM2402, MATH2401",MATH2407,
620132552,Charlie,Cobbold,Charlie.Cobbold@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, CHEM1901","MATH1152, MICR1010, PHYS1421","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132553,Juliane,Linnemann,Juliane.Linnemann@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH2401,"BIOC3014, PHYS3565, COMP3192, GEOG2131","SWEN3101,SWEN3145,SWEN3920"
620132554,Goddard,Treneer,Goddard.Treneer@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET3405,"GEOL2203, ELET2210",
620132555,Durante,Carnalan,Durante.Carnalan@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2231, GEOL3002, PHYS2300, MATH3405","CHEM3010, MATH2411, CHEM3011, MATH2407",COMP3901
620132556,Clemente,McPeice,Clemente.McPeice@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2010, GEOL1102","ELET1405, PHYS2296, MATH1151, CHEM2110","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132557,Nathanael,Eagan,Nathanael.Eagan@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2131, GEOG2331, GEOG1131",BIOC1020,
620132558,Vern,McNeill,Vern.McNeill@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, GEOG1231",GEOG1132,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132559,Darb,Giraudou,Darb.Giraudou@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH3401, CHEM2011","GEOL2203, MATH3402, CHEM2111, PHYS3300",
620132560,Fred,Spendlove,Fred.Spendlove@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2401, CHEM2210, GEOG2233","COMP3162, BIOC3011, CHEM2110",
620132561,Mackenzie,Paviour,Mackenzie.Paviour@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2010, MATH2401, ELET3405","GEOL2203, PHYS3300, PHYS2200",COMP3901
620132562,Emeline,Stoyles,Emeline.Stoyles@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",PHYS2386,"ELET2410, COMP3702","SWEN3101,SWEN3145,SWEN3920"
620132563,Amory,O'Mullally,Amory.O'Mullally@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOL2202, CHEM2211, GEOG2233","PHYS3351, MATH3404",COMP3901
620132564,Allan,O'Shiel,Allan.O'Shiel@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",GEOG3131,"COMP2802, MATH3403, COMP3410",
620132565,Anni,Henrys,Anni.Henrys@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, GEOG1231, BIOC1020","CHEM1902, BIOC1021, GEOL1103",
620132566,Marylee,De Rye Barrett,Marylee.De Rye Barrett@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2300, MATH3405, COMP3802","GEOL2203, MATH2407, CHEM2311",
620132567,Boyce,Rawstorne,Boyce.Rawstorne@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, MATH2404",MATH3403,COMP3901
620132568,Ado,McGilvra,Ado.McGilvra@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, GEOG1231",MICR1011,
620132569,Benyamin,MacNeilage,Benyamin.MacNeilage@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3405, ELET2430","PHYS2200, PHYS2561",
620132570,Katheryn,Leverage,Katheryn.Leverage@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",ELET2430,CHEM2110,"SWEN3101,SWEN3145,SWEN3920"
620132571,Rustin,MacDonell,Rustin.MacDonell@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET2405, GEOL3002, COMP3802, COMP3911","MATH3402, PHYS3351",
620132572,Herschel,D'Aguanno,Herschel.D'Aguanno@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2233, ELET3211, PHYS2386","PHYS3351, CHEM2111, CHEM3010, PHYS2200",
620132573,Duff,Dickson,Duff.Dickson@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MICR1011,"PHYS2561, BIOL2312",
620132574,Lucky,Halstead,Lucky.Halstead@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2402,GEOG2332,
620132575,Glenna,Boundy,Glenna.Boundy@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",MICR1010,"GEOL1103, GEOL1104",
620132576,Jervis,Stanluck,Jervis.Stanluck@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2421, ELET2430, COMP3802",PHYS3341,COMP3901
620132577,Gian,Nickell,Gian.Nickell@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2211, CHEM2010, MATH3405, COMP3801","ELET2210, CHEM3011, MICR2211",
620132578,Nina,Harry,Nina.Harry@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOG1231,"GEOL2203, GEOG2232","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132579,Gustav,Copes,Gustav.Copes@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",BIOC3013,"GEOG2232, MATH3402, CHEM2311, PHYS3351",COMP3901
620132580,Emery,Scandrite,Emery.Scandrite@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH2404, MATH2401, MATH3401",BIOC3011,COMP3901
620132581,Clarita,Spinage,Clarita.Spinage@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, GEOL1102","BIOC1020, ELET1400",
620132582,Zsazsa,Fishenden,Zsazsa.Fishenden@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",CHEM2211,"CHEM1902, MATH2407",
620132583,Alaster,Knightsbridge,Alaster.Knightsbridge@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MATH2421, GEOL1102","MATH2403, GEOG2332, MICR1010, GEOL2203",
620132584,Roxana,Iannazzi,Roxana.Iannazzi@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1142, PHYS1411, GEOG1231",GEOL1104,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132585,Clementine,Abramovic,Clementine.Abramovic@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1412, PHYS1411","GEOG1132, GEOL1104","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132586,Scotty,Buckie,Scotty.Buckie@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, GEOL3002, ELET2430","GEOL2201, ELET2415, CHEM3011, PHYS2296",
620132587,Daffie,Dowtry,Daffie.Dowtry@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, GEOL1101, GEOG1131","MATH1151, GEOG1132","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132588,Gusty,Slocomb,Gusty.Slocomb@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",GEOG3331,"MATH3402, GEOG2131",
620132589,Dimitri,Martt,Dimitri.Martt@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","BIOC2014, GEOG2331, MATH2404","GEOG2332, COMP2802, CHEM3010",COMP3901
620132590,Jarrod,Allnutt,Jarrod.Allnutt@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, PHYS2300, COMP3912",MATH3404,
620132591,Terri-jo,Crean,Terri-jo.Crean@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",BIOC1020,"BIOC1021, GEOL2201, MATH1151",
620132592,Dyan,McRinn,Dyan.McRinn@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","BIOC1020, MICR1011, MATH2421, BIOC1021","GEOL2203, MICR1010, GEOL1103","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132593,Jephthah,Shewry,Jephthah.Shewry@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2405, PHYS1412",GEOG2131,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132594,Philomena,Calam,Philomena.Calam@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2405, PHYS2386, PHYS1412","GEOL2203, ELET2410",
620132595,Vlad,Botting,Vlad.Botting@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2421, COMP3802, ELET3430","CHEM3010, ELET2210, MATH2403, MATH3402",
620132596,Jamil,Blease,Jamil.Blease@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3801, CHEM2211","ELET2420, PHYS3300",
620132597,Dyna,Pevie,Dyna.Pevie@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, MICR1011, GEOG1131","MICR1011, GEOL1103, GEOG1232","COMP1210,COMP1126,COMP1127,COMP1161"
620132598,Calypso,Jerke,Calypso.Jerke@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1412,"MICR1011, GEOL1104, MATH1152",
620132599,Randa,Kirsch,Randa.Kirsch@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",MATH1142,"GEOL2203, CHEM2110, CHEM2111",
